"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.249894121550523,0.0224619839238309,11.1252025821904,0.0421191559168603,5.93302776636344
"theta_w_1",0.305047763484646,0.0484611606869005,6.29468545863994,0.0936162766734186,3.25849066342179
"theta_1_1",0.267172345800746,0.00310022917327164,86.1782567895783,0.00518858139693061,51.4923685997864
"theta_2_1",0,NA,NA,NA,NA
"theta_3_1",0.545859779610725,0.00335087850586534,162.900498676767,0.00488872449278627,111.656891366283
"sigma_1_1",11.4466964998693,0.21157805799778,54.1015292804578,0.509008005229594,22.4882445507043
"sigma_2_1",7.06777517700807,0.149793914801991,47.1833264144995,0.320512697060254,22.051467045873
"sigma_3_1",0,NA,NA,NA,NA
"sigma_4_1",10.6150475740155,0.171528354243051,61.8850896159956,0.332223074783866,31.9515662207428
"rho_12_1",-0.398081029788847,0.0167171961088532,-23.8126673394726,0.0200964698418829,-19.8085053206315
"rho_13_1",0,NA,NA,NA,NA
"rho_14_1",-0.714312750680323,0.0111974063854614,-63.7926968166289,0.0197550277945088,-36.1585292671101
"rho_23_1",0,NA,NA,NA,NA
"rho_24_1",-0.258742420282745,0.0195556552052175,-13.2310790698392,0.0298236697570716,-8.67574052389694
"rho_34_1",0,NA,NA,NA,NA
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",0.231517191004462,0.0317739798352133,7.28637684687785,0.0613418885943642,3.77421035298435
"theta_w_2",0.136448987200512,0.0704081658879873,1.93797105036921,0.140639681991872,0.970202614710108
"theta_1_2",0.300836540329079,0.00536245537438726,56.1005209975204,0.00928841492746894,32.3883614888268
"theta_2_2",0.103225674869395,0.00271866064916173,37.9693121689255,0.0036896227768475,27.9772977110667
"theta_3_2",0.446264438378094,0.00513248938122264,86.9489258001713,0.00764085318127719,58.4050534397913
"sigma_1_2",11.5755554716628,0.329762220303908,35.1027339062516,0.730985374787365,15.8355500272902
"sigma_2_2",8.76898029878567,0.242905933691128,36.1003132592719,0.461647765525824,18.9949588270999
"sigma_3_2",4.72305736067517,0.0942950590712014,50.0880683165895,0.269306766364745,17.5378339892074
"sigma_4_2",9.75500209949291,0.2541581965487,38.3816151985628,0.412420434615034,23.6530522756432
"rho_12_2",-0.421478383135091,0.0261311280846476,-16.1293604229323,0.0316792877580681,-13.3045410096933
"rho_13_2",-0.26728095070385,0.0300078795798261,-8.90702556949541,0.0385452254549239,-6.93421682061291
"rho_14_2",-0.577778845727902,0.0229002276689057,-25.2302664445742,0.0343106302334337,-16.8396453751203
"rho_23_2",-0.157607611871555,0.0343225280798955,-4.59195813037659,0.0543878703058188,-2.89784488683487
"rho_24_2",-0.313899672196567,0.0315296057111776,-9.95571194489394,0.0497069819854122,-6.31500162871867
"rho_34_2",-0.0329934105242402,0.0312410779991673,-1.05609065491017,0.040446062785199,-0.815738498440792
"asc_2",-0.03665731828324,0.102219662197408,-0.358613181605383,0.110842252203844,-0.330716108292581
"x_female_2",-0.885215388287542,0.0890385241876721,-9.94193689039272,0.101621651862016,-8.71089351597534
"x_mayor45_2",-1.17931269836288,0.0974436897663128,-12.1025045458673,0.110639839402067,-10.6590239531824
"x_underage_in_household_2",-0.468497242493877,0.0941425049978521,-4.97646883843345,0.112322977578703,-4.1709831113194
"x_only_worker_2",-0.000581476066452022,0.0917176575183074,-0.00633984864186001,0.107111745627603,-0.00542868630368187
"x_university_2",0.759193871840204,0.107172917487513,7.0838220106181,0.121818874981426,6.23215303831989
"x_metropolitana_2",0.285778542466718,0.0915157239557264,3.12272612960995,0.0977170857566069,2.92455040235782
