"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.156520936868941,0.0563387697768799,2.77821005834552,0.173871029033409,0.90021286317265
"theta_w_1",0.281913033010018,0.137725780796215,2.04691548220118,0.404038387506874,0.697738239055865
"sigma_1",13.1812928680219,0.318423172762106,41.3955201616863,0.637467857923356,20.6775803739531
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",0.0855863187815471,0.0540959712928459,1.58212001256489,0.0866098189339579,0.988182631426683
"PH_mayor45_1",0.0784754524010039,0.0592295890695828,1.32493663443809,0.122020313413657,0.643134329076561
"PH_underage_in_household_1",-0.0434443501050929,0.0803551594863032,-0.540654145705456,0.223075022959675,-0.19475219380767
"theta_w_female_1",-0.427111805511998,0.126335604233742,-3.38077146266518,0.208401935272071,-2.04946180060372
"theta_w_mayor45_1",0.0548214012104319,0.134333140943189,0.408100345346771,0.264314657151669,0.207409614741775
"theta_w_underage_in_household_1",0.662697324622899,0.195857210372969,3.38357379522015,0.556661132258065,1.19048607172321
"PH_2",0.021843918595738,0.0387144362002336,0.564231866447952,0.143778785125137,0.151927272001402
"theta_w_2",0.723962502535489,0.0968582987562156,7.47444991118049,0.354890605992726,2.0399596109634
"sigma_2",6.31682402924521,0.253373924619468,24.9308370572552,0.597042595859447,10.5801898776621
"asc_2",0.469976594208404,0.205203765309017,2.2902922541439,0.3412033825147,1.37740895399288
"x_female_2",-0.0393642391648888,0.181665751779582,-0.216684976553259,0.30984669749703,-0.12704424311402
"x_mayor45_2",-0.183089848599492,0.166197120296749,-1.10164272565361,0.200915254056497,-0.911278984063632
"x_underage_in_household_2",0.584767538042072,0.195875341842015,2.98540659861986,0.283625638774442,2.06175838181934
"x_only_worker_2",-2.31238185648581,0.457415912906017,-5.05531572304727,1.64208679866587,-1.40819709309187
"x_university_2",0.619700641318975,0.230828142394651,2.68468408960057,0.352598318859116,1.75752579684471
"x_metropolitana_2",-0.15529918921194,0.173219146436851,-0.896547479920506,0.19670309649643,-0.78951064816999
"PH_female_2",0.025825333678596,0.0327650140437639,0.788198462057771,0.0495103377137782,0.521614977217355
"PH_mayor45_2",0.253284560817207,0.055743410276561,4.54375790000255,0.0750496931835216,3.37489135628898
"PH_underage_in_household_2",0.920432085718238,0.0673469804220223,13.6670134273349,0.122100828265327,7.53829518435473
"theta_w_female_2",-0.112564855194631,0.078403695129625,-1.43570854675315,0.124891791030724,-0.901299070704651
"theta_w_mayor45_2",-0.367180754010819,0.116079978958147,-3.1631704046329,0.164496854096667,-2.23214453569455
"theta_w_underage_in_household_2",-1.71773982806764,0.144746980907024,-11.8671893348228,0.355986552535806,-4.82529414617386
