"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.249882404320774,0.0225211888995214,11.0954357443396,0.0427715777394011,5.84225360689892
"theta_w_1",0.305074945023384,0.0486235969055248,6.27421590418622,0.0952503220652792,3.20287573216081
"theta_1_1",0.267170137689641,0.00312743672197914,85.4278316207042,0.00538946612712092,49.5726536521281
"theta_2_1",0,NA,NA,NA,NA
"theta_3_1",0.545861365922579,0.0033661878171259,162.160103825889,0.00502591838075828,108.609277861019
"sigma_1_1",11.446666246007,0.169755960717933,67.4301285068087,0.310991934939482,36.8069552936621
"sigma_2_1",7.06762971111147,0.144166737544314,49.0239970155321,0.297390731538688,23.7654673181771
"sigma_3_1",0,NA,NA,NA,NA
"sigma_4_1",10.6150509413773,0.154002623234768,68.9277281023667,0.214220894391848,49.5518934859852
"rho_12_1",-0.398074856075116,0.0170688432470312,-23.3217242852327,0.0204586175315402,-19.4575638095497
"rho_13_1",0,NA,NA,NA,NA
"rho_14_1",-0.714319871468236,0.0116010911384446,-61.5735074350952,0.0214695082136438,-33.2713662725767
"rho_23_1",0,NA,NA,NA,NA
"rho_24_1",-0.258737317722469,0.0199363139308121,-12.9781923890446,0.0308544896644696,-8.38572669767465
"rho_34_1",0,NA,NA,NA,NA
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",0.231535774916468,0.031911535059864,7.25555115045774,0.0613951564168227,3.77123845641065
"theta_w_2",0.136404627214118,0.0710995017575385,1.91850327839542,0.142347566665146,0.958250501991312
"theta_1_2",0.300841684289561,0.00540205338308458,55.6902464591677,0.00959576879049521,31.3514936486955
"theta_2_2",0.103225029389066,0.0027233179499637,37.9041416704361,0.00358608668691068,28.7848672944355
"theta_3_2",0.446261030410408,0.00514437715634283,86.7473392498418,0.00798739820219524,55.8706376111007
"sigma_1_2",11.5756750361108,0.263801883291011,43.8801834607875,0.455565050540303,25.4094887708835
"sigma_2_2",8.76911791306995,0.240903330850939,36.4009824276607,0.462562596470635,18.9576891430015
"sigma_3_2",4.72303844277249,0.097308943639061,48.5365298002947,0.282747226131788,16.7041017780704
"sigma_4_2",9.7549737798741,0.209475642671192,46.5685349164257,0.268682062231765,36.3067549014845
"rho_12_2",-0.421485426270798,0.0265901679414281,-15.8511757879541,0.0301167315759279,-13.9950587004497
"rho_13_2",-0.267264063983301,0.0299759145790232,-8.91596028800832,0.0379233178644611,-7.04748632328293
"rho_14_2",-0.577780606341738,0.0236183178717367,-24.4632411791337,0.0381108992206518,-15.160508362622
"rho_23_2",-0.157635755991341,0.0348872553991269,-4.51843385751937,0.0594808124189703,-2.65019507267298
"rho_24_2",-0.313890560930792,0.0313984182395391,-9.99701827449125,0.0469615771120894,-6.68398678735997
"rho_34_2",-0.032989882422135,0.0314108759878202,-1.05026941734853,0.0391828384532961,-0.841947233135169
"asc_2",-0.0366441338302788,0.104147099961403,-0.35184977636304,0.121154025886995,-0.302459068627718
"x_female_2",-0.885193313144316,0.088057942717523,-10.0523960227402,0.0932918364288049,-9.48843271854603
"x_mayor45_2",-1.17931383699061,0.100358824947872,-11.7509729473532,0.117015444773079,-10.0782750454658
"x_underage_in_household_2",-0.468507021110715,0.0913201257099593,-5.13038081658729,0.105187150482581,-4.45403282588494
"x_only_worker_2",-0.000584792886632431,0.0929932809783743,-0.00628854988747441,0.10560253555565,-0.00553767846155797
"x_university_2",0.759180206977597,0.108224614876314,7.01485708999967,0.118832914600018,6.38863575410007
"x_metropolitana_2",0.285755867137146,0.096890873084747,2.94925474442991,0.116810369122918,2.44632278181099
