"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"alpha_1",36.003292336144,0.773366833886672,46.5539647662468,1.88405414533108,19.1094785812629
"beta_w1_1",-2.73455422400923,0.169931941120072,-16.0920554781224,0.257985068142922,-10.599660839651
"beta_w2_1",0.0281467560775354,0.00464650511639542,6.05761865584054,0.00432377169402911,6.509769263813
"beta_ta1_1",0.495469783262209,0.021807142766678,22.7205273319576,0.0240033528406653,20.6416906234369
"beta_ta2_1",0.00334865391027445,0.000862923232075365,3.88059306529597,0.000942538065918219,3.55280495436775
"beta_Ec1_1",0.209046158837335,0.00923067900119555,22.6468885777806,0.0170945483485909,12.228820239908
"beta_Ec2_1",-0.000309107638100731,6.05544393936405e-05,-5.10462389208731,0.000116353910804705,-2.65661580227891
"beta_wta_1",-0.0276778636591057,0.00699668248451916,-3.95585532434059,0.00891860238074014,-3.1033857635448
"beta_wEc_1",0.00155981546295383,0.000839319788115914,1.85842808073817,0.00130339176844015,1.19673570197589
"beta_taEc_1",0.00057371989782108,0.000413552062452418,1.38729787591638,0.000559322849988838,1.02574013887065
"alpha_2",45.2569688733567,0.169650818193947,266.765402932619,0.291471038766093,155.270894374091
"beta_w1_2",-1.08249430100014,0.118296505686865,-9.15068703606127,0.266962106425203,-4.05486125164146
"beta_w2_2",0.00339146353473191,0.00279133611553854,1.21499647278328,0.00587526580388382,0.577244272504233
"beta_ta1_2",0.0803108655230189,0.00961333704802497,8.35410899688767,0.0177675730438228,4.52008078565015
"beta_ta2_2",-0.0013796031964403,0.00044387362895377,-3.10809903190708,0.000674599706485573,-2.04506936954886
"beta_Ec1_2",0.00562799147155662,0.00477159256555297,1.17947863197419,0.0117186092154606,0.480261041910287
"beta_Ec2_2",0.000157649378175228,2.82453485439866e-05,5.58142796254471,6.78843147818601e-05,2.32232406973275
"beta_wta_2",0.0402274356027921,0.00366978832885279,10.9617863478703,0.00632217186308727,6.3629139596259
"beta_wEc_2",0.00126729511533853,0.000345068471228698,3.67259028570772,0.000691360517212648,1.83304525466377
"beta_taEc_2",-0.000270710381410379,0.000237205621443293,-1.14124774852815,0.000486196166783558,-0.556792504558952
