"asc_alimentos","bnpersonas_alimentos","bnmenores_0_4_alimentos","bnmenores_5_14_alimentos","bntrabajadores_alimentos","bnprofesionales_alimentos","bedadpromedio_alimentos","bq2_alimentos","bq3_alimentos","bq4_alimentos","bq5_alimentos","bmetro_alimentos","asc_cuentas","bnpersonas_cuentas","bnmenores_0_4_cuentas","bnmenores_5_14_cuentas","bntrabajadores_cuentas","bnprofesionales_cuentas","bedadpromedio_cuentas","bq2_cuentas","bq3_cuentas","bq4_cuentas","bq5_cuentas","bmetro_cuentas","asc_hogar","bnpersonas_hogar","bnmenores_0_4_hogar","bnmenores_5_14_hogar","bntrabajadores_hogar","bnprofesionales_hogar","bedadpromedio_hogar","bq2_hogar","bq3_hogar","bq4_hogar","bq5_hogar","bmetro_hogar","asc_salud","bnpersonas_salud","bnmenores_0_4_salud","bnmenores_5_14_salud","bntrabajadores_salud","bnprofesionales_salud","bedadpromedio_salud","bq2_salud","bq3_salud","bq4_salud","bq5_salud","bmetro_salud","asc_transporte","bnpersonas_transporte","bnmenores_0_4_transporte","bnmenores_5_14_transporte","bntrabajadores_transporte","bnprofesionales_transporte","bedadpromedio_transporte","bq2_transporte","bq3_transporte","bq4_transporte","bq5_transporte","bmetro_transporte","asc_comunicaciones","bnpersonas_comunicaciones","bnmenores_0_4_comunicaciones","bnmenores_5_14_comunicaciones","bntrabajadores_comunicaciones","bnprofesionales_comunicaciones","bedadpromedio_comunicaciones","bq2_comunicaciones","bq3_comunicaciones","bq4_comunicaciones","bq5_comunicaciones","bmetro_comunicaciones","asc_recreacion","bnpersonas_recreacion","bnmenores_0_4_recreacion","bnmenores_5_14_recreacion","bntrabajadores_recreacion","bnprofesionales_recreacion","bedadpromedio_recreacion","bq2_recreacion","bq3_recreacion","bq4_recreacion","bq5_recreacion","bmetro_recreacion","asc_educacion","bnpersonas_educacion","bnmenores_0_4_educacion","bnmenores_5_14_educacion","bntrabajadores_educacion","bnprofesionales_educacion","bedadpromedio_educacion","bq2_educacion","bq3_educacion","bq4_educacion","bq5_educacion","bmetro_educacion","asc_restaurantes","bnpersonas_restaurantes","bnmenores_0_4_restaurantes","bnmenores_5_14_restaurantes","bntrabajadores_restaurantes","bnprofesionales_restaurantes","bedadpromedio_restaurantes","bq2_restaurantes","bq3_restaurantes","bq4_restaurantes","bq5_restaurantes","bmetro_restaurantes","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34561.8022458461
0.0699942067495358,0.0164898199669508,0.0459442574767063,0.0284874849297855,0.0403680393576938,0.0545577368276903,0.00130219375197508,0.0665854990810152,0.0711305164534989,0.0867249777425472,0.107107963392052,0.0601400284558107,0.0800715912997961,0.0253651667846023,0.0563167004080566,0.037126003830698,0.0529853540614082,0.0471836920012858,0.00147609355196694,0.0725070567903405,0.0820390277915854,0.0875870468233153,0.108574992619011,0.0749637068221367,-0.17060032623252,-0.0496562020620779,-0.117287123857328,-0.0790625467296426,-0.11051944290533,-0.0537834201267901,-0.00263363133164331,-0.182793296349507,-0.175920072825932,-0.169801858152742,-0.0892007759054184,-0.159414248027823,-0.022821200490792,-0.00946630597478971,-0.0294417017812199,-0.0403763125453941,-0.0232512362861766,0.00415839642405466,-2.68675649950508e-05,-0.0270622228082279,-0.0134738929909971,0.00229782311314178,0.00146390397042877,-0.0236147345789808,0.0344692382894605,0.011361966897278,0.0352091959311579,0.020894271237753,0.0310926536869364,0.0256268438558506,0.000503251291259665,0.0261470755102909,0.0432868266694624,0.0571355345387994,0.0644242020738348,0.0244561068959399,-0.159362914390295,-0.0438146129204926,-0.126943127358363,-0.0791706856394859,-0.0931146494207381,-0.119561106284843,-0.00302431764188306,-0.131039615724627,-0.134643895241043,-0.189321192754693,-0.314067260528796,-0.151712342690941,-0.196051916701882,-0.0530782311541441,-0.144616567308049,-0.090726559839859,-0.109153358376135,-0.059433550792455,-0.00376723143412334,-0.187705954324488,-0.206812531619064,-0.189043523507817,-0.144850634125994,-0.179311345620228,-0.115695825404691,-0.0252743616800296,-0.0903848289792951,-0.0385980256891533,-0.063924499078718,-0.0473673331036743,-0.00304313161395829,-0.108986391408558,-0.104688680783754,-0.112799561191474,-0.0782738649035081,-0.113412120852349,-0.171748109985491,-0.0496015178395988,-0.144167812272922,-0.0870684341470106,-0.0913124131330497,-0.0568575623200384,-0.00330628487160305,-0.181806851966118,-0.178970133638926,-0.157404638011989,-0.110194295097589,-0.156129371396848,-32236.741550567
0.199986661016286,0.050953647612346,0.137377237797975,0.0857524138797678,0.114564778064284,-0.00904715094900207,0.00376037045343885,0.22085786122986,0.222771506036124,0.200733094531873,-0.0904393543256203,0.178486445625015,0.155487677274409,0.0288734113231728,0.0472655545825661,0.0225816421266227,0.0546243085540305,0.0355191655165319,0.0031180448047859,0.138733716197382,0.12401385991651,0.0844395466486428,0.0405537889615352,0.117711383804309,-0.198136784115073,-0.0503041581959102,-0.0136095114548584,-0.0369298565906781,-0.0771781274693289,0.0557529596082885,-0.00278801179507279,-0.274056330109786,-0.189983357105801,-0.0492461456186172,0.184004533144086,-0.150449068878967,-0.0908999550578184,-0.0342634486217402,-0.0924394068952958,-0.126102957627054,-0.0816219763118836,0.0112526108715236,-0.000389386630692198,-0.103820700649784,-0.059335915761935,-0.0101313535247809,0.00309261518283576,-0.0878986860059455,-0.0253234282531764,-0.00274323394470747,0.00438287679657391,-0.0107882678627292,0.0212493078777588,0.0336503576668356,-0.00110397182086843,-0.0588134714167357,-0.0132926804387401,0.0500287891801028,0.116645442093042,-0.0676726747695512,0.054719531892242,0.0278252431900421,0.0752754999996256,0.0544657940744866,0.0914522220437071,0.124126380543181,0.0006156526974483,0.0658709705882412,0.182686205280912,0.27299618560836,0.28503453520643,0.0740651774390941,-0.20801510353578,-0.0394264964678847,-0.0463001372833131,0.00402934960477606,-0.04179555527211,0.0443926249313696,-0.00485396802552423,-0.216583756405881,-0.175155785024402,-0.0352240843567009,0.120127781991213,-0.143988055585282,-0.24022791329392,-0.0391041333814633,-0.166899688928798,-0.0387600968745183,-0.10674732014614,-0.0247779040545872,-0.0081845552480622,-0.246623486300988,-0.19651647496913,-0.162104969360534,0.00470369680329495,-0.227803076705362,-0.178299986761439,-0.0375732664829874,-0.0449755073618395,-0.0532565581582094,-0.00664648503024733,0.0764945471694214,-0.00462569789443116,-0.257447420661971,-0.101462087935589,0.0561378438902841,0.194325584621553,-0.0783170637875787,-32040.1763102413
0.297031384898691,0.0755085423756965,0.170323183759359,0.109011503367034,0.131924549058641,-0.0411910720768631,0.00625589433841529,0.310032836063035,0.222677637266704,0.110842841310205,-0.161950536362411,0.284011693052662,0.246427526571491,0.0440893534198349,0.126918498001346,0.0599189070104505,0.091978413096779,0.082600026525725,0.00523175787106172,0.232545265780209,0.229207140691804,0.189919485765592,0.138418414446893,0.197821211101399,-0.191431124426841,-0.0459165574878168,0.0543378142051744,-0.00379280018708315,-0.053151357330531,0.10772365274186,-0.00233407129844571,-0.178374300139358,-0.0589373968312662,0.092820699806113,0.319599785668803,-0.112195935027177,0.0451138077250873,0.0148416356129063,0.0659126600413719,-0.0246465233898916,0.0308426073042448,0.108925975796725,0.0019643972069445,0.0617501083628518,0.130391161637793,0.219646791228751,0.221529720075875,0.0518015738785482,0.0633777943837539,0.0250542971441978,0.107598813890028,0.0518627682476931,0.098669064395022,0.0876185328948676,0.00052063824667279,0.0907505108462567,0.166951904750629,0.227819319519843,0.256233995877177,0.022758385299245,-0.235210208323644,-0.0417278682052038,-0.161800884317512,-0.0910121880264715,-0.0644373268002247,0.0197880747481885,-0.00635598933050206,-0.419308010159268,-0.283230459069711,-0.133025458470181,-0.00157510549205059,-0.244263613274465,-0.220033720888603,-0.0394263145771952,-0.0383853940738468,0.0208530437692725,-0.0258719048485454,0.0921879468913671,-0.00533285462813455,-0.170582292307319,-0.0991843415569708,0.0586530200188874,0.221293516145377,-0.131360927543888,-0.180099153703364,-0.0106095183865838,-0.0775609426143265,0.0291416183797745,-0.0376181839750751,0.0426318452400805,-0.00877089803266854,-0.15871647441787,-0.0393315635121696,0.0270494307217179,0.180465419367381,-0.153601826279098,-0.200291437236503,-0.0395040502694426,-0.0510789041423016,-0.0536945887850015,0.0176748368890473,0.119662362329243,-0.00574164657548672,-0.219536435222028,-0.0166624168291087,0.174707816536273,0.29248941299234,-0.0575914035756739,-31317.1788020665
0.445664276837795,0.113560227808811,0.133243786489064,0.0767617112025497,0.102425345652072,-0.165456301588441,0.0120085362427192,0.153766170504968,-0.0528930408958883,-0.293433414105783,-0.467502687296858,0.433550936893729,0.453219430148713,0.0398682178403946,0.20714228546738,0.0691746317508154,0.0907534059056858,0.103755045729924,0.00988802650902382,0.288485412257383,0.234147460125955,0.167274960981581,0.0979610039955983,0.256054268584706,-0.267343823997787,-0.0625766768335677,0.247318343526097,0.0505884873071868,-0.0356755823783502,0.261156548357488,-0.00136973686767856,0.0993950302188562,0.233029759565205,0.417662262735016,0.771935575392198,-0.0369292891582754,-0.0914238933293629,-0.0224262646607913,0.0252147856681755,-0.171536186583614,-0.078022427217486,0.0826163771725761,0.00289151526457996,0.100612653538827,0.228594214800657,0.300630757015868,0.103540840418446,-0.0224394565531556,0.133164898563334,0.0587996877855096,0.241360612462322,0.117258249418364,0.245163943703543,0.193736616752002,0.000613847538599093,0.313678798346702,0.470816046108407,0.581227306493352,0.63321635861931,0.0870926156567088,-0.140330954295192,-0.0183236755912575,-0.0404146904610509,-0.025388621619263,4.73598872132719e-05,0.0114787966046425,-0.00353781594991211,0.314362059031649,0.31814168923408,0.232782093748646,-0.101596607576801,-0.0894768896682236,-0.27380067676469,-0.0402374762119524,-0.0204591792142214,0.103768466120268,0.0378494256285292,0.270558522316488,-0.0071107853627015,0.167866510595446,0.195802238294391,0.36371025632142,0.560657625118465,-0.037659035540766,-0.164086751668997,0.0496515334533544,0.0210653388911674,0.195454410017699,0.0800802964506091,0.254313921750665,-0.0158127487661156,0.00609594456626009,0.286179517728621,0.459465873696892,0.798913744721203,-0.0643853818797733,-0.24498999675409,-0.0329536584010916,0.0090865399734324,-0.0279870715045158,0.162413288528039,0.279115191113147,-0.00938406861212627,0.178069725405641,0.418835080568302,0.633714180721798,0.711755716677664,0.171919413789472,-31113.4731320357
0.571477593018588,0.157819696785799,0.145846129623006,0.0429365667785195,0.0979680130931276,-0.0693807272805616,0.0172626634622718,-0.146830346579713,-0.300490772016032,-0.463981629557297,-0.370529179714522,0.501441261187124,0.694451522290252,0.0143740210039118,0.337834852526132,0.10347545177994,0.0859488959359984,0.167588696358794,0.0141490223708077,0.188536283845907,0.148943040998432,0.109530995879719,0.102284209003039,0.262688822559563,-0.393530146623973,-0.0942762559269411,0.358576484999891,0.134712077535313,-0.042504345764712,0.239477591153443,0.00139828069225982,0.627388465538252,0.642769771309577,0.628896872865847,0.85057793413918,0.120531132950715,0.042595224206011,0.0346340512582688,0.327489935260014,-0.0151798449762831,0.033719410697342,0.198521456038977,0.00882244370292435,0.595827811138738,0.672022283067474,0.727026079766138,0.50573951626141,0.236013491493958,0.0828317071148327,0.0507060152456447,0.179092716201533,0.0451324406425922,0.257289785592761,0.200121233469768,-0.00118234235673085,0.500707475693666,0.497064332191167,0.576257419223444,0.767335637236501,0.0532620150687409,-0.0279701794883123,0.00811738933340621,0.0195654171675938,0.0277232727138293,0.0770295497511517,-0.0324275722136164,-3.60400791132543e-05,1.05922133168588,0.983524747868129,0.655048363354245,-0.262017054008184,0.111896220258455,-0.320049004343727,-0.0429043321945741,-0.0333674445471421,0.140970396195178,0.10492537759374,0.368412873161092,-0.00740800784128979,0.729983270540674,0.613076141306193,0.636454380629946,0.716053296593099,0.172765048936095,-0.178691721117809,0.121718070998089,-0.177979039223324,0.144387361731254,0.135588723468533,0.320958458204465,-0.0271500239371676,0.450575024720898,0.718872167295214,0.830450487027591,1.0676190381546,0.0769069566299515,-0.340233836454718,-0.0524922950364616,-0.20080814707812,-0.0885816801389511,0.246994658218961,0.176363738113926,-0.0134633334252905,0.822917854845259,0.774871360398879,0.7227441571597,0.708171503778438,0.432958835504133,-30766.7129018312
0.578586968014047,0.176371792133314,0.262361223740213,0.0773036331256035,0.130721068919783,0.0741905219741668,0.0173283740309407,-0.0724585053842066,-0.178199516532405,-0.260869815089026,-0.389036378976515,0.439761806081783,0.753241345384573,-0.00977762694550265,0.334942067060998,0.123783857491632,0.0842853736494059,0.156007733809997,0.014108270311606,0.18101232404613,0.122971943538861,0.00514786063436974,-0.0268220093634529,0.233843705280067,-0.34781995926485,-0.0825281579617207,0.345605683220526,0.185419339812444,0.0130818857658842,0.214713597558528,0.00550358290533084,0.810985839499817,0.843625998123138,0.829060088494079,0.967216042548354,0.306242367736841,-0.0378797692974858,0.0140441091853882,0.158613669501968,-0.0604463714407097,-0.0272931425073532,0.16102877868943,0.0088696673393366,0.434950744458842,0.451040170906083,0.44231130423444,0.523962402682159,0.164279345768057,0.110210025171979,0.0519832234279914,0.0953705196150734,0.0107000958922818,0.248754925735032,0.156874542036866,8.25285341534325e-05,0.693657409766665,0.588012065556744,0.543309045866395,0.688104265017759,0.121828421702045,-0.0256437199687859,0.00678225126872487,-0.033687487300572,-0.0239569992782564,0.0754208879252676,0.0046947783551107,0.000521471776535363,0.603456514768311,0.64435412326122,0.676042567065665,0.00877019079913138,0.150968062879998,-0.319261517321647,-0.0475382418099638,-0.0329740344219949,0.0208779199181342,0.0850458209290412,0.228340496121116,-0.00565170079568904,0.733146204738593,0.661242734123629,0.585405736217788,0.520910316223727,0.262436184018266,-0.169959215434027,0.138582058368159,-0.474470271578754,-0.0650475486685065,0.0775488338081773,0.162314177694673,-0.0302714960744882,0.776606494996001,0.88875627219202,0.778267559559715,0.787623947887386,0.149718788859379,-0.238430244650502,-0.0289882750172111,-0.0805043015357584,-0.0341145974086403,0.288235108968785,0.20915304165402,-0.0108891763060208,0.887997824641535,0.897011767898095,0.888960159530421,1.01772509697382,0.601805248641698,-30626.9208083609
0.51333235287505,0.17623488627864,0.217638659587139,0.0517407267959031,0.125366592694841,0.0393278293927606,0.0158570857756456,0.140046675671066,-0.0366862574429517,-0.28326245610736,-0.855982864146439,0.339838410113453,0.837823005779877,-0.0319373992654406,0.312633197825283,0.121004029075351,0.114808727575733,0.14119116733267,0.014090612723713,0.238878695647942,0.189798478463466,0.0225470963986894,-0.132796693587105,0.260453029296381,-0.451385035756598,-0.115260450302787,0.111156289186549,0.0484795782714,-0.0327117794050086,0.138287003166687,0.00762439147623862,0.322729330058962,0.478048678657649,0.669209515533151,1.00238183151288,0.248571983195933,-0.0526258610021043,0.0131782063891056,0.107798521507438,-0.0393417221701118,-0.0305656365513416,0.16286567371286,0.0100541852137488,0.414324065632341,0.420520005445627,0.391992689380415,0.572366126423835,0.176930655948133,0.150033097057468,0.0556344963321678,0.0411972107058095,-0.0154105704390506,0.237591479189309,0.125715352771358,0.00161482915352198,0.727674643728638,0.687405819394594,0.583856228548125,0.621176015319298,0.203809839139913,-0.0128548136901957,0.00896808609761674,-0.0163728161234627,-0.0557026458580281,0.0829041995168231,0.111848597628105,0.00140651904084877,0.219984353519748,0.299997879864429,0.569596761750386,0.505256780826593,0.208539217621143,-0.216699368145362,-0.0184453608031326,0.202311500102696,0.0757366825765374,0.134873462672329,0.184514490917255,-0.00150105756034402,0.686064529512707,0.760980732063457,0.781892644893323,0.702221654660065,0.42310008879284,-0.0793912928770227,0.177928944304164,-0.617347751708601,-0.220355862507544,0.0470003404028513,0.0997949375741662,-0.0316400071775158,1.01454336467752,1.05930742211743,0.895266370719592,0.798638982050915,0.268559882332948,-0.260002315453911,-0.046260717747066,-0.101335126591449,-0.0971862034484082,0.172456883429105,0.181171952310997,-0.0102825081486216,0.409568393155217,0.459735520364575,0.727774150063202,1.04632968993306,0.44693893811621,-30541.6380569183
0.498256857894027,0.174219828489708,0.154522963472769,0.0268426918255546,0.121759395983466,0.0149400132761682,0.0156755642982805,0.200839230470458,-0.0120116086195543,-0.317193083024494,-0.921966937212975,0.337994486004927,0.845952973820836,-0.0418842546371334,0.285323404736408,0.0952135463324891,0.119623941763263,0.130490911748913,0.0135148305760663,0.240612497634357,0.189431263353998,0.0414114428516364,-0.14527083148609,0.257556347854831,-0.443030215507679,-0.109597097331577,0.211636221602857,0.0686260468894897,-0.0128141937997447,0.145225388464904,0.00860153056359802,0.334288802863902,0.489942253233099,0.699011089160719,0.991283492218026,0.253220947467391,-0.0473110429211241,0.0169206752239073,0.150392261596767,-0.0179808213769044,-0.0179795843666664,0.16829350547744,0.0106259758664649,0.441238750208267,0.476760296775321,0.464168192572342,0.540220825801049,0.200456919277737,0.149120347668351,0.0536743206683618,0.0399450260522026,-0.0255311137542578,0.22381758959039,0.121292628994485,0.00167684247325168,0.605145933101602,0.641320071045758,0.592841567048524,0.615978964540701,0.199658578993952,-0.00317313359352791,0.0116340948981809,0.0162487556684648,-0.0479379232711673,0.0888485643560423,0.122227802358545,0.00182781166009993,0.23895533427309,0.312766604717865,0.472503365725172,0.546021162504273,0.232489211209738,-0.325764768587985,-0.0521332379002899,-0.0383745405478256,-0.0357742766541771,0.0373747991349519,0.119159131500826,-0.00320708730309152,0.343769294441486,0.325925017772107,0.441514149147989,0.57120685697703,0.226261163438801,-0.0234526910399404,0.197574996378792,-0.556364703796501,-0.209167472168178,0.0555521093995053,0.151221460538834,-0.0312414811189625,0.984693954746499,1.04421441735697,0.98522107525589,0.98689312784357,0.319689543660131,-0.225123232080344,-0.0399054516316309,-0.0394012670069888,-0.0799880913101612,0.167321459553929,0.171711007854906,-0.0089838241384653,0.444984795966391,0.554069793849532,0.805692603211505,0.957058649803186,0.44268548228388,-30414.4292303416
0.491341400176774,0.17417988409974,0.0472543015689852,-0.0183591606170853,0.128038912909635,0.0230786291131193,0.0159885781031169,0.174255555725184,-0.035329042018987,-0.290229877765317,-0.744717692781353,0.388298342439027,0.86290386858232,-0.0559088335172868,0.245625021369919,0.0565765254570384,0.130546835650455,0.131270531894668,0.0124745732776296,0.239924344798211,0.174124428990597,0.0863584199035251,-0.0464131162149228,0.256622060552198,-0.463381752529411,-0.106993029871925,0.39537285434855,0.10233264143757,-0.000202714834343566,0.128155221208224,0.00925224405287463,0.420114411435775,0.52545767666665,0.593652018738494,0.764877989141069,0.194453666204361,-0.0804668186676803,0.0111428386227358,0.137767949764948,-0.0657901500644627,-0.0238208647689296,0.115905110856204,0.0107257398487327,0.394904812412083,0.480826242945898,0.514171676203455,0.283737228005766,0.179750349357054,0.145541339686171,0.0499995972369901,0.0521886468513175,-0.0390332585673552,0.198340939963987,0.123724986275557,0.00165444616284818,0.430717247906817,0.516938755530172,0.581758414391993,0.624141438034202,0.173890758524544,-0.00351002535979182,0.01130976168599,-0.0119282143035578,-0.0539489130132845,0.0832878736054993,0.042575369473866,0.00217131898191388,0.393375786986832,0.439752628002275,0.228475612787731,0.242292433170054,0.234366829050015,-0.298353436558719,-0.0451775776865767,-0.0528073607772665,0.0109704085502564,0.0483249663362777,0.177071218582071,-0.00195638874354875,0.370919068606787,0.291719505013522,0.446746099781965,0.713423757072435,0.222616859702822,-0.020977693518197,0.204182147755174,-0.584535960686325,-0.236342257134163,-0.0218585878709742,0.186502898569722,-0.0333459759029692,0.691179663617014,0.745161940783461,0.835604108284169,1.17982967959878,0.210744095714331,-0.193962305153036,-0.0373570455647992,-0.0907475377658046,-0.0996199188663533,0.147140883780657,0.116793352505935,-0.00747362097673357,0.564166113175769,0.735180923788688,0.756622511939684,0.6351012643895,0.399881123313459,-30277.0262958357
