"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.00177816203499482,0.00486107020731976,0.365796410905007,0.00350258622133385,0.50767116714051
"theta_w_1",0.937247651171842,0.0546511460585978,17.1496431230721,0.065879738750489,14.2266449282919
"sigma_1",16.6252233973664,0.639509628357837,25.996830477842,1.30044807254336,12.7842270278824
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",1.64711897713444,0.144393134836216,11.4071834440242,0.220465602718047,7.47109280009061
"theta_w_2",-1.9680239762548,0.241981115322076,-8.13296514331444,0.374065999995066,-5.26116775189608
"sigma_2",7.33651576260484,0.285997591931899,25.6523690043929,0.490542148712766,14.9559335153088
"asc_2",1.14465623282859,0.365631537966674,3.13062773302921,0.526296889460485,2.17492494398361
"x_female_2",-1.16744447244698,0.264757785016635,-4.4094811881495,0.310308535287002,-3.76220548160952
"x_mayor45_2",0.587836775469646,0.258290737131594,2.27587246061462,0.331117278883463,1.77531289654182
"x_underage_in_household_2",2.9604330486133,0.308623521272324,9.5923766160424,0.446925518792439,6.62399644713101
"x_only_worker_2",-4.72990255487746,0.374782530810956,-12.6203922702664,0.555589185796793,-8.51330925042056
"x_university_2",-0.91318808071908,0.338410315738811,-2.69846407821648,0.377280958362411,-2.4204457195051
"x_metropolitana_2",0.937841411462808,0.294903725333644,3.18016128959296,0.410492169535805,2.28467552139507
"PH_3",0.00132878509670165,0.00117700860096528,1.12895105066513,0.00173372630650946,0.766433024470232
"theta_w_3",0.505793021113128,0.00572620904758306,88.3294718914629,0.00734282636401309,68.8826067836767
"sigma_3",4.52806068460288,0.19794766551771,22.8750395856412,0.256573482432198,17.6482021512081
"asc_3",1.96719222235101,0.325823522525827,6.03760037673486,0.474008169963001,4.15012302953462
"x_female_3",-1.32015623543325,0.251350328001531,-5.25225586904828,0.338003194283187,-3.90575076733504
"x_mayor45_3",0.265073309593463,0.217742389152326,1.21737118172257,0.28248900903307,0.938349107814074
"x_underage_in_household_3",1.3154636167776,0.267087486823911,4.9252161994578,0.398075802924449,3.30455558241318
"x_only_worker_3",-2.77646406000638,0.304675774334553,-9.11284812870502,0.443558276539893,-6.25952486258404
"x_university_3",0.763568388850071,0.244681289912991,3.12066520951233,0.298753627618246,2.55584641745597
"x_metropolitana_3",0.323338701860443,0.247939193995651,1.30410483574499,0.327976930578325,0.985858064133647
"PH_4",0.409199026770743,0.0313379894893454,13.0576030383145,0.0364699322071501,11.2201751417163
"theta_w_4",-0.632745431071878,0.0700557225906182,-9.03203061325092,0.0706939454342166,-8.95048970863667
"sigma_4",4.10213223063594,0.235130736674593,17.4461760663517,0.242511376401344,16.9152156550673
"asc_4",1.59195381293972,0.319320822489838,4.98543690488705,0.454363212203608,3.50370313921089
"x_female_4",-0.459715140109166,0.248963043341026,-1.84651960363232,0.333734124207972,-1.37748916506568
"x_mayor45_4",0.230625277477829,0.210972890872929,1.09315124101293,0.247385677321424,0.93224991832563
"x_underage_in_household_4",1.24934326727602,0.268399108386603,4.65479663768653,0.39846624953259,3.13538039605996
"x_only_worker_4",-3.0928073769715,0.316762481304117,-9.76380587826675,0.492040821547086,-6.2856723294767
"x_university_4",0.361797953623652,0.260818897127084,1.38716158073227,0.345934937499444,1.04585549016492
"x_metropolitana_4",-0.410863583613274,0.297010328289691,-1.38333096353651,0.418659969312485,-0.981377761738208
