"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.00457221839606464,0.00941645075479558,0.48555644957163,0.0133004916207499,0.343763112404926
"theta_w_1",1.09635968722305,0.0460578571874394,23.8039664494431,0.0713668632116813,15.3623073494366
"sigma_1",12.3020059653308,0.263071568651938,46.7629627495293,0.601376425448421,20.4564153910053
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",0.0308265964154253,0.0232248336261261,1.32731182972815,0.037154007098814,0.829697758668119
"theta_w_female_1",-0.198944957120985,0.0864455259290301,-2.30139102033244,0.136924215126261,-1.45295670994012
"PH_2",0.52743953261862,0.0398013838709767,13.2517887902695,0.06065227476934,8.69612120278205
"theta_w_2",-0.581843525355868,0.0752962413015832,-7.72739137170761,0.11135413810338,-5.22516302731105
"sigma_2",6.65979404220612,0.234278077716144,28.4268767574372,0.329058404359018,20.2389422485012
"asc_2",0.417814697656689,0.194935765191717,2.14334551305027,0.255339552165153,1.63631013728123
"x_female_2",0.0428014019761637,0.169887127318795,0.251940230267397,0.209247503382171,0.204549164431325
"x_mayor45_2",0.0190410555179808,0.158054986127122,0.120471084048347,0.19445853681224,0.0979183317437277
"x_underage_in_household_2",0.499246622159606,0.177517651980365,2.81237734157742,0.303710214262629,1.64382559003396
"x_only_worker_2",-2.35446933286256,0.230518057814969,-10.2138173259834,0.360742937745076,-6.52672328827787
"x_university_2",-0.450949004676128,0.254426340781102,-1.77241477156686,0.41490796712818,-1.08686513733976
"x_metropolitana_2",-0.30622924678565,0.169296732406788,-1.8088314076248,0.227977758840565,-1.34324176333275
"PH_female_2",0.027891910437899,0.0508744257955523,0.54825012767687,0.0569172569398439,0.490043124660383
"theta_w_female_2",-0.120227352484506,0.0957888271528407,-1.25512918424892,0.102178429709311,-1.17664122287397
