"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"alpha_1",45.4593357791043,0.121736842342077,373.422990973966,0.143416521015032,316.974191378827
"beta_w1_1",-1.08591953404509,0.0659659448720297,-16.4618203552108,0.0826487698051268,-13.1389679072723
"beta_w2_1",0.00170584259794603,0.0016830871811392,1.01352004641342,0.00191725218703344,0.889733030157853
"beta_ta1_1",0.0611824724261482,0.0068044615753436,8.99152295133046,0.00997955020066588,6.13078457404481
"beta_ta2_1",-0.000999137888149282,0.000335573858297719,-2.97740084170339,0.00043411406709204,-2.30155612058857
"beta_Ec1_1",0.0168952471296706,0.00230081388138185,7.34316115979076,0.00264702419995077,6.38273240191186
"beta_Ec2_1",-2.85061287260213e-05,1.43001084096249e-05,-1.99342046294103,1.56540249470868e-05,-1.8210095373156
"beta_wta_1",0.043963395983358,0.00220486802745075,19.9392414584505,0.00273989240590621,16.0456651102755
"beta_wEc_1",0.0025805948348854,0.00023384056700524,11.035702093673,0.000208351731075431,12.3857614312364
"beta_taEc_1",-0.00119003525196316,0.000135010687184846,-8.8143781561074,0.000190398164748326,-6.2502453925235
"alpha_2",47.4893794770943,0.687230579965742,69.1025412161687,1.53864824698542,30.8643509457976
"beta_w1_2",-8.00785649848553,0.49511586570664,-16.1737020627617,0.882426047322985,-9.07481881657841
"beta_w2_2",0.085518256485743,0.0078904970992102,10.8381329351611,0.0120338207253501,7.10649247961562
"beta_ta1_2",0.56595329864173,0.0291921373209367,19.3871826656497,0.0474571738763648,11.9255584016897
"beta_ta2_2",0.000243696568775258,0.000802442629864914,0.303693447612925,0.000999038194636697,0.243931183095436
"beta_Ec1_2",0.258821543193206,0.0199309848607777,12.985888304122,0.0352906014756273,7.33400770661152
"beta_Ec2_2",-0.000779104331504898,0.000120416626930578,-6.4700727080992,0.000158686098766348,-4.9097201176523
"beta_wta_2",-0.128725798613217,0.011287669952973,-11.4041072382093,0.0186591864140885,-6.8987894625472
