"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.249890423263205,0.0226922525897399,11.0121470874245,0.0436815401344551,5.72073288840145
"theta_w_1",0.305058264319454,0.0489354955800924,6.23388525452178,0.0971009438001719,3.14166116600521
"theta_1_1",0.267170133071194,0.00316241027458245,84.4830714150362,0.00582438847159552,45.870932952727
"theta_2_1",0,NA,NA,NA,NA
"theta_3_1",0.545861216218872,0.00340043833563013,160.526721069835,0.00546427949506455,99.896283986188
"sigma_1_1",11.446638213303,0.161488878560012,70.8818979695201,0.28398234500978,40.3075698699115
"sigma_2_1",7.06763049315795,0.153413917384677,46.0690308522418,0.35894177722279,19.6901863802027
"sigma_3_1",0,NA,NA,NA,NA
"sigma_4_1",10.6150317688946,0.152638528366712,69.5435934981775,0.213465706542187,49.7271057765749
"rho_12_1",-0.398074721085641,0.0177961253731347,-22.3686174793183,0.0275092414644743,-14.4705815171138
"rho_13_1",0,NA,NA,NA,NA
"rho_14_1",-0.714318434789021,0.0116141894478119,-61.5039420528479,0.0228692543296035,-31.2348808795378
"rho_23_1",0,NA,NA,NA,NA
"rho_24_1",-0.258738974173475,0.0190358653990388,-13.5921834258473,0.0259667136209469,-9.96425569867859
"rho_34_1",0,NA,NA,NA,NA
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",0.231523829506022,0.0321169126005399,7.2087822508235,0.0616439164928306,3.75582608436226
"theta_w_2",0.136429214810498,0.0713725071054735,1.91150935203782,0.141486132536563,0.964258562762271
"theta_1_2",0.300841110656045,0.00549838594084997,54.7144405453538,0.0106524891563,28.2413909314448
"theta_2_2",0.103224998180322,0.00271613271479478,38.0044014852642,0.00348016124735969,29.6609814440741
"theta_3_2",0.446261935597341,0.00527781355282264,84.5543199150478,0.00951979461926084,46.8772650509124
"sigma_1_2",11.5756943999248,0.40700321355236,28.4412850180989,0.992510991976901,11.6630389925135
"sigma_2_2",8.76915566518028,0.311108558128492,28.1868030822814,0.812034329840826,10.7989962282742
"sigma_3_2",4.72303757500728,0.102064976768309,46.2748116401254,0.31158987509823,15.1578660042093
"sigma_4_2",9.75499140442501,0.222058704389437,43.9297861853555,0.291458735813261,33.469545447679
"rho_12_2",-0.421486139333899,0.0317173389095928,-13.2888241518403,0.0614370824130263,-6.86045174639563
"rho_13_2",-0.267265128966581,0.0297242849343655,-8.99147379177436,0.0373310710629951,-7.15932121303401
"rho_14_2",-0.577779130366057,0.0223688811177702,-25.8295945748963,0.0312644070338216,-18.480412238141
"rho_23_2",-0.157634818071529,0.0348066953561382,-4.52886481921444,0.0615643669963407,-2.56048792121745
"rho_24_2",-0.313892422481596,0.031904092190811,-9.83862573503979,0.0532817851870625,-5.8911769074474
"rho_34_2",-0.032989647865824,0.0336357138928069,-0.980792260600093,0.053604680409878,-0.615424765404345
"asc_2",-0.0366418338978692,0.114222777894158,-0.320792705040168,0.19583815205532,-0.187102633033009
"x_female_2",-0.88519773081309,0.0925808072412719,-9.56135247888048,0.122647898867766,-7.21739009787255
"x_mayor45_2",-1.17931761238465,0.109909813112161,-10.7298664149413,0.184652259261875,-6.38669473690073
"x_underage_in_household_2",-0.468512800585542,0.0961723397661738,-4.87159615461836,0.138548165780628,-3.38158789721813
"x_only_worker_2",-0.000576202725186308,0.0913230591209795,-0.00630949872608832,0.112928062572139,-0.00510238741427293
"x_university_2",0.759185412381477,0.110766284233796,6.85393951447406,0.128201927892321,5.92179403900328
"x_metropolitana_2",0.285756962632181,0.0927189657775306,3.08196883168245,0.103841370726636,2.75186046401911
